SYMBOL,ACTIVE,delivery_time_min,delivery_time_max,zone_name,GMINA,TERYT,VALUE,PC_NUM,polygon_geometry,notes
91-103,False,,,,LODZ,1061011,5443,25,"{""type"": ""Polygon"", ""coordinates"": [[[19.39951, 51.7944], [19.39937, 51.79422], [19.39908, 51.79423], [19.39864, 51.79414], [19.39849, 51.79369], [19.39835, 51.79369], [19.39834, 51.79333], [19.39791, 51.79333], [19.39791, 51.79342], [19.39631, 51.79343], [19.39631, 51.79325], [19.39646, 51.79325], [19.39645, 51.79262], [19.39616, 51.79253], [19.39601, 51.79226], [19.39616, 51.79226], [19.39644, 51.79172], [19.39673, 51.79163], [19.39673, 51.79145], [19.39702, 51.79153], [19.39717, 51.79135], [19.39746, 51.79135], [19.3976, 51.79117], [19.39789, 51.79117], [19.39789, 51.79108], [19.39803, 51.79108], [19.39818, 51.7909], [19.39847, 51.7909], [19.39847, 51.79081], [19.3989, 51.7909], [19.39905, 51.79135], [19.3992, 51.79135], [19.3992, 51.79162], [19.39934, 51.79162], [19.39935, 51.7918], [19.39949, 51.7918], [19.39949, 51.79198], [19.39958, 51.79198], [19.39949, 51.79225], [19.39964, 51.79225], [19.39964, 51.79234], [19.40037, 51.79233], [19.40037, 51.79224], [19.40152, 51.79215], [19.40152, 51.79206], [19.40181, 51.79206], [19.40196, 51.79188], [19.40297, 51.79187], [19.40297, 51.79196], [19.40341, 51.79196], [19.40341, 51.79205], [19.40355, 51.79205], [19.40356, 51.79223], [19.40385, 51.79232], [19.40399, 51.79259], [19.40428, 51.79259], [19.40429, 51.79268], [19.40458, 51.79268], [19.40458, 51.79277], [19.40501, 51.79277], [19.40501, 51.79268], [19.40544, 51.7925], [19.40588, 51.79285], [19.40632, 51.79285], [19.40632, 51.79276], [19.40748, 51.79276], [19.40762, 51.79276], [19.40762, 51.79294], [19.40777, 51.79294], [19.40777, 51.79312], [19.40792, 51.79312], [19.40792, 51.7933], [19.40806, 51.7933], [19.40807, 51.79393], [19.40792, 51.79393], [19.40792, 51.79402], [19.40792, 51.79411], [19.40749, 51.7942], [19.40705, 51.79411], [19.40705, 51.79402], [19.40676, 51.79402], [19.40662, 51.79384], [19.40633, 51.79384], [19.40633, 51.79375], [19.40604, 51.79375], [19.40603, 51.79366], [19.40531, 51.79366], [19.40517, 51.79385], [19.40439, 51.79377], [19.40444, 51.79376], [19.40444, 51.79331], [19.40415, 51.79331], [19.40414, 51.79322], [19.40371, 51.79313], [19.40357, 51.7934], [19.40313, 51.7934], [19.40313, 51.79349], [19.40284, 51.79349], [19.4027, 51.79367], [19.40241, 51.79367], [19.40241, 51.79359], [19.40168, 51.79368], [19.40168, 51.79359], [19.4011, 51.7935], [19.40081, 51.79386], [19.40038, 51.79386], [19.40038, 51.79377], [19.3998, 51.79386], [19.3998, 51.79395], [19.39937, 51.79414], [19.39951, 51.7944]]]}",
93-636,False,,,,LODZ,1061011,5444,1,"{""type"": ""Polygon"", ""coordinates"": [[[19.51896, 51.72449], [19.51896, 51.7245], [19.5191, 51.7245], [19.51939, 51.72477], [19.51838, 51.72478], [19.51896, 51.72449]]]}",
93-636,False,,,,LODZ,1061011,5445,1,"{""type"": ""Polygon"", ""coordinates"": [[[19.51952, 51.7236], [19.51938, 51.7236], [19.5188, 51.7236], [19.5188, 51.72351], [19.51865, 51.72352], [19.51851, 51.72334], [19.51865, 51.72334], [19.51879, 51.72306], [19.51908, 51.72297], [19.51908, 51.72274], [19.51937, 51.72288], [19.51937, 51.72306], [19.51952, 51.72306], [19.51952, 51.7236]]]}",
93-636,False,,,,LODZ,1061011,5446,5,"{""type"": ""Polygon"", ""coordinates"": [[[19.54764, 51.725], [19.54793, 51.725], [19.54793, 51.72491], [19.5469, 51.72438], [19.5469, 51.7242], [19.54588, 51.72366], [19.54588, 51.72348], [19.54574, 51.72348], [19.54573, 51.72339], [19.54501, 51.72304], [19.545, 51.72286], [19.54413, 51.72241], [19.54413, 51.72223], [19.54398, 51.72223], [19.54398, 51.72205], [19.54369, 51.72196], [19.54369, 51.72178], [19.54354, 51.72178], [19.54354, 51.7216], [19.5434, 51.7216], [19.54339, 51.72133], [19.54325, 51.72134], [19.54325, 51.72116], [19.5431, 51.72116], [19.5431, 51.72098], [19.54295, 51.72098], [19.5428, 51.72017], [19.54265, 51.72017], [19.54265, 51.71936], [19.54279, 51.71936], [19.54279, 51.71909], [19.54293, 51.71909], [19.54293, 51.71891], [19.54307, 51.71891], [19.54307, 51.71873], [19.54322, 51.71873], [19.5435, 51.71819], [19.54379, 51.71819], [19.54379, 51.7181], [19.54408, 51.71809], [19.54422, 51.71791], [19.54451, 51.71791], [19.54451, 51.71782], [19.54538, 51.71764], [19.54552, 51.71746], [19.54581, 51.71746], [19.54624, 51.71754], [19.54639, 51.71772], [19.54726, 51.7179], [19.54741, 51.71808], [19.54828, 51.71825], [19.54828, 51.71834], [19.54857, 51.71843], [19.54857, 51.7187], [19.54872, 51.7187], [19.54872, 51.71897], [19.54887, 51.71897], [19.54887, 51.71933], [19.54902, 51.71933], [19.54902, 51.7196], [19.54916, 51.7196], [19.54917, 51.71996], [19.54931, 51.71996], [19.54932, 51.72023], [19.54946, 51.72023], [19.54946, 51.7205], [19.54961, 51.7205], [19.54961, 51.72086], [19.54976, 51.72086], [19.54976, 51.72113], [19.54991, 51.72112], [19.54991, 51.72148], [19.55006, 51.72148], [19.55006, 51.72175], [19.5502, 51.72175], [19.55021, 51.72211], [19.55035, 51.72211], [19.55036, 51.72238], [19.5505, 51.72238], [19.5505, 51.72265], [19.55065, 51.72265], [19.5508, 51.72328], [19.55081, 51.72364], [19.55066, 51.72364], [19.55066, 51.72391], [19.55052, 51.72391], [19.55052, 51.72418], [19.55038, 51.72418], [19.55038, 51.72445], [19.55024, 51.72445], [19.55024, 51.72472], [19.5501, 51.72472], [19.5501, 51.72499], [19.54981, 51.72499], [19.54981, 51.72508], [19.54952, 51.72508], [19.54952, 51.72517], [19.54865, 51.72536], [19.54851, 51.72536], [19.54822, 51.72509], [19.54764, 51.725]]]}",
93-636,False,,,,LODZ,1061011,5447,20,"{""type"": ""Polygon"", ""coordinates"": [[[19.51507, 51.72315], [19.51416, 51.723], [19.51416, 51.72309], [19.51402, 51.72309], [19.51401, 51.723], [19.51358, 51.723], [19.51358, 51.72291], [19.51329, 51.72291], [19.51329, 51.72282], [19.513, 51.72282], [19.513, 51.72273], [19.51256, 51.72273], [19.51256, 51.72264], [19.51227, 51.72264], [19.51227, 51.72255], [19.51198, 51.72256], [19.51198, 51.72247], [19.51155, 51.72247], [19.51155, 51.72238], [19.51067, 51.7222], [19.51082, 51.7222], [19.51082, 51.72202], [19.51111, 51.72193], [19.5111, 51.72175], [19.51125, 51.72175], [19.51139, 51.72148], [19.51168, 51.72139], [19.51182, 51.72103], [19.51211, 51.72094], [19.51211, 51.72076], [19.51225, 51.72076], [19.51225, 51.72058], [19.51239, 51.72057], [19.51239, 51.72039], [19.51254, 51.72039], [19.51268, 51.72021], [19.51297, 51.72021], [19.5134, 51.71985], [19.51441, 51.71976], [19.51455, 51.71949], [19.5147, 51.71949], [19.51585, 51.71867], [19.51614, 51.71867], [19.51614, 51.71858], [19.51643, 51.71858], [19.51643, 51.71849], [19.51729, 51.7183], [19.51772, 51.71794], [19.51801, 51.71794], [19.51815, 51.71776], [19.51844, 51.71776], [19.51859, 51.71758], [19.51888, 51.71758], [19.51888, 51.71749], [19.51916, 51.7174], [19.51916, 51.71722], [19.51931, 51.71722], [19.51945, 51.71695], [19.5193, 51.71695], [19.5193, 51.71659], [19.51915, 51.71659], [19.51915, 51.71623], [19.51901, 51.71623], [19.519, 51.71587], [19.51886, 51.71587], [19.51885, 51.71551], [19.51871, 51.71551], [19.5187, 51.71515], [19.51856, 51.71515], [19.51855, 51.71479], [19.51841, 51.71479], [19.51855, 51.71416], [19.51869, 51.71416], [19.51883, 51.71371], [19.51898, 51.71371], [19.51897, 51.71353], [19.51912, 51.71353], [19.51912, 51.71335], [19.51955, 51.71326], [19.51984, 51.71299], [19.52013, 51.71299], [19.52013, 51.7129], [19.52041, 51.7128], [19.52041, 51.71271], [19.52172, 51.71262], [19.52186, 51.71244], [19.52272, 51.71225], [19.52272, 51.71216], [19.52316, 51.71207], [19.52316, 51.71198], [19.52475, 51.71198], [19.52475, 51.71207], [19.5262, 51.71206], [19.5262, 51.71215], [19.5275, 51.71214], [19.5275, 51.71223], [19.52794, 51.71223], [19.52808, 51.71223], [19.52837, 51.7125], [19.52866, 51.7125], [19.52896, 51.71277], [19.52925, 51.71276], [19.52954, 51.71303], [19.53012, 51.71303], [19.53012, 51.71294], [19.53055, 51.71294], [19.53055, 51.71285], [19.53069, 51.71285], [19.53099, 51.71312], [19.53128, 51.71312], [19.53186, 51.71356], [19.53215, 51.71356], [19.53274, 51.71401], [19.53302, 51.71401], [19.53303, 51.7141], [19.53317, 51.7141], [19.53361, 51.71445], [19.5339, 51.71445], [19.53405, 51.71463], [19.53419, 51.71463], [19.53419, 51.71481], [19.53434, 51.71481], [19.53434, 51.71499], [19.53448, 51.71499], [19.53478, 51.71553], [19.53493, 51.71553], [19.53492, 51.71535], [19.53509, 51.71706], [19.53523, 51.71706], [19.53523, 51.71721], [19.53509, 51.71724], [19.53509, 51.71742], [19.53452, 51.71769], [19.53452, 51.71787], [19.53437, 51.71787], [19.53423, 51.71805], [19.53438, 51.71805], [19.53438, 51.71823], [19.53481, 51.71841], [19.53496, 51.71886], [19.53511, 51.71885], [19.53527, 51.71984], [19.53541, 51.71984], [19.53542, 51.72038], [19.53556, 51.72038], [19.53572, 51.72137], [19.53586, 51.72137], [19.53587, 51.72212], [19.53573, 51.72209], [19.53458, 51.7229], [19.53429, 51.72291], [19.53429, 51.723], [19.53343, 51.72345], [19.53355, 51.72375], [19.53354, 51.72375], [19.53343, 51.72354], [19.53256, 51.72354], [19.53256, 51.72345], [19.53212, 51.72328], [19.53212, 51.7231], [19.53183, 51.72301], [19.53183, 51.72283], [19.53153, 51.72274], [19.53153, 51.72256], [19.53124, 51.72247], [19.53124, 51.72229], [19.53095, 51.7222], [19.53095, 51.72202], [19.53066, 51.72193], [19.53065, 51.72175], [19.53036, 51.72166], [19.53036, 51.72148], [19.53022, 51.72148], [19.53007, 51.72122], [19.52978, 51.72113], [19.52963, 51.72068], [19.52948, 51.72068], [19.52948, 51.72077], [19.52804, 51.72078], [19.52804, 51.72069], [19.52659, 51.72069], [19.52659, 51.7206], [19.52412, 51.72052], [19.52398, 51.72079], [19.52384, 51.72079], [19.52384, 51.72095], [19.52369, 51.72088], [19.52369, 51.72097], [19.52312, 51.72125], [19.52167, 51.72134], [19.52167, 51.72116], [19.52123, 51.72099], [19.52123, 51.72081], [19.52109, 51.72081], [19.52094, 51.72054], [19.52065, 51.72045], [19.52064, 51.72027], [19.5205, 51.72027], [19.5205, 51.72009], [19.52035, 51.72009], [19.52035, 51.71982], [19.52006, 51.71982], [19.51992, 51.72], [19.51919, 51.7201], [19.5192, 51.72019], [19.51891, 51.72019], [19.51891, 51.72028], [19.51847, 51.72028], [19.5182, 51.72163], [19.51805, 51.72163], [19.51805, 51.72172], [19.51777, 51.72172], [19.51777, 51.72181], [19.51762, 51.72181], [19.51762, 51.72199], [19.51733, 51.72208], [19.51734, 51.72226], [19.51705, 51.72235], [19.51705, 51.72253], [19.51691, 51.72253], [19.51662, 51.7228], [19.51618, 51.72281], [19.51619, 51.7229], [19.51575, 51.7229], [19.51575, 51.72299], [19.51503, 51.72308], [19.51507, 51.72315]]]}",
92-434,False,,,,LODZ,1061011,5448,30,"{""type"": ""Polygon"", ""coordinates"": [[[19.56458, 51.75339], [19.56464, 51.75307], [19.56406, 51.75281], [19.56391, 51.75254], [19.56348, 51.75254], [19.56347, 51.75245], [19.56304, 51.75245], [19.56304, 51.75236], [19.56275, 51.75236], [19.56275, 51.75227], [19.56231, 51.75228], [19.56231, 51.75219], [19.56173, 51.75192], [19.56173, 51.75174], [19.56114, 51.75147], [19.56114, 51.75129], [19.5607, 51.75111], [19.5607, 51.75093], [19.56056, 51.75093], [19.56048, 51.75084], [19.56229, 51.75057], [19.56229, 51.75048], [19.56272, 51.7503], [19.56272, 51.75012], [19.56287, 51.75011], [19.56286, 51.74993], [19.56301, 51.74993], [19.56301, 51.74975], [19.56315, 51.74975], [19.56315, 51.74957], [19.56329, 51.74957], [19.56329, 51.74939], [19.56344, 51.74939], [19.56343, 51.74921], [19.56358, 51.74921], [19.56358, 51.74903], [19.56387, 51.74903], [19.56387, 51.74894], [19.5643, 51.74885], [19.56473, 51.74885], [19.56473, 51.74894], [19.5659, 51.74947], [19.56606, 51.75028], [19.56577, 51.75028], [19.56577, 51.75037], [19.5665, 51.75073], [19.5665, 51.751], [19.56664, 51.751], [19.56665, 51.75118], [19.56694, 51.75126], [19.56709, 51.75153], [19.56709, 51.75162], [19.5668, 51.75162], [19.5668, 51.75171], [19.56637, 51.7519], [19.56637, 51.75262], [19.56623, 51.75262], [19.56623, 51.7528], [19.56609, 51.7528], [19.56609, 51.75298], [19.56479, 51.75307], [19.56479, 51.75316], [19.56464, 51.75316], [19.56465, 51.75339], [19.56461, 51.75339], [19.56458, 51.75339]]]}",
93-434,False,,,,LODZ,1061011,5449,1,"{""type"": ""Polygon"", ""coordinates"": [[[19.43996, 51.70306], [19.44011, 51.70351], [19.43968, 51.7036], [19.43953, 51.7036], [19.43953, 51.70351], [19.43939, 51.70351], [19.43968, 51.70324], [19.43997, 51.70324], [19.43987, 51.70306], [19.43995, 51.70306], [19.43996, 51.70306]]]}",
93-434,False,,,,LODZ,1061011,5450,107,"{""type"": ""Polygon"", ""coordinates"": [[[19.43997, 51.70324], [19.43967, 51.7027], [19.43981, 51.70243], [19.4401, 51.70216], [19.44039, 51.70216], [19.44053, 51.70198], [19.44082, 51.70198], [19.44082, 51.70171], [19.44096, 51.70171], [19.44081, 51.70126], [19.44067, 51.70126], [19.44067, 51.70108], [19.44052, 51.70108], [19.44038, 51.7009], [19.44023, 51.7009], [19.44023, 51.70063], [19.44009, 51.70063], [19.44066, 51.70054], [19.44081, 51.70036], [19.44124, 51.70036], [19.44124, 51.70027], [19.44153, 51.70018], [19.44167, 51.69973], [19.44196, 51.69972], [19.44196, 51.69999], [19.44225, 51.69999], [19.44225, 51.70008], [19.44254, 51.7001], [19.4424, 51.7008], [19.44255, 51.7008], [19.44269, 51.70098], [19.44298, 51.70098], [19.44328, 51.70125], [19.44458, 51.70115], [19.44458, 51.70106], [19.44515, 51.70097], [19.44544, 51.7007], [19.44573, 51.7007], [19.44674, 51.7007], [19.44646, 51.70079], [19.44646, 51.70124], [19.44632, 51.70124], [19.44618, 51.70205], [19.44603, 51.70205], [19.44603, 51.70214], [19.44618, 51.70214], [19.44618, 51.70259], [19.44662, 51.70267], [19.44662, 51.70276], [19.4472, 51.70276], [19.4472, 51.70267], [19.44763, 51.70276], [19.44792, 51.7024], [19.44879, 51.7024], [19.44879, 51.70249], [19.44893, 51.70249], [19.44894, 51.70294], [19.44879, 51.70294], [19.4488, 51.7033], [19.44865, 51.7033], [19.44865, 51.70348], [19.44851, 51.70348], [19.44851, 51.70357], [19.44836, 51.70339], [19.44793, 51.70339], [19.44793, 51.7033], [19.4472, 51.7033], [19.4472, 51.70339], [19.44619, 51.7034], [19.44619, 51.70331], [19.44576, 51.7034], [19.44576, 51.70331], [19.44547, 51.70331], [19.44533, 51.70385], [19.44547, 51.70385], [19.44547, 51.70403], [19.44562, 51.70403], [19.44562, 51.7043], [19.44548, 51.7043], [19.44548, 51.70457], [19.44533, 51.70457], [19.44534, 51.70484], [19.44519, 51.70484], [19.44532, 51.70507], [19.4449, 51.70502], [19.44487, 51.70505], [19.44476, 51.70484], [19.44432, 51.70466], [19.44432, 51.70394], [19.44359, 51.70395], [19.44359, 51.70404], [19.44287, 51.70395], [19.44287, 51.70386], [19.44301, 51.70386], [19.44301, 51.70332], [19.44257, 51.70332], [19.44243, 51.70359], [19.44229, 51.70359], [19.44228, 51.7035], [19.44199, 51.7035], [19.44199, 51.70341], [19.44185, 51.70341], [19.44185, 51.7035], [19.44055, 51.70342], [19.44054, 51.70306], [19.43996, 51.70306], [19.43996, 51.70306], [19.43995, 51.70306], [19.43987, 51.70306], [19.43997, 51.70324]]]}",
90-616,False,,,,LODZ,1061011,5451,4,"{""type"": ""Polygon"", ""coordinates"": [[[19.45078, 51.76925], [19.45075, 51.76922], [19.45032, 51.76922], [19.45032, 51.76913], [19.45017, 51.76913], [19.45017, 51.76895], [19.45003, 51.76895], [19.45003, 51.76877], [19.44988, 51.76877], [19.44988, 51.7685], [19.45002, 51.7685], [19.45002, 51.76841], [19.44988, 51.76841], [19.44987, 51.76823], [19.44973, 51.76823], [19.44973, 51.76805], [19.45007, 51.76791], [19.45002, 51.76805], [19.45016, 51.76805], [19.45046, 51.76832], [19.4506, 51.76832], [19.45104, 51.76894], [19.45139, 51.7688], [19.45139, 51.7688], [19.4509, 51.76904], [19.45078, 51.76925]]]}",
90-616,False,,,,LODZ,1061011,5452,4,"{""type"": ""Polygon"", ""coordinates"": [[[19.44647, 51.76806], [19.44652, 51.76786], [19.44654, 51.76788], [19.44683, 51.76788], [19.44683, 51.76779], [19.44755, 51.76788], [19.44755, 51.76779], [19.4477, 51.76779], [19.4477, 51.76788], [19.449, 51.76796], [19.449, 51.76805], [19.44929, 51.76805], [19.44886, 51.76841], [19.44857, 51.76841], [19.44857, 51.7685], [19.44843, 51.7685], [19.44843, 51.76833], [19.44799, 51.76824], [19.44799, 51.76815], [19.44697, 51.76815], [19.44654, 51.76797], [19.44654, 51.76806], [19.44647, 51.76806]]]}",
93-247,False,,,,LODZ,1061011,5453,6,"{""type"": ""Polygon"", ""coordinates"": [[[19.5021, 51.73249], [19.50195, 51.73249], [19.50195, 51.7324], [19.50169, 51.73246], [19.50181, 51.73231], [19.50166, 51.73231], [19.50133, 51.73204], [19.50137, 51.73204], [19.50137, 51.73186], [19.50151, 51.73186], [19.50166, 51.73159], [19.50252, 51.73159], [19.50253, 51.73168], [19.5031, 51.73159], [19.5031, 51.73168], [19.50339, 51.73168], [19.5034, 51.73177], [19.50455, 51.73176], [19.50455, 51.73167], [19.5047, 51.73167], [19.50491, 51.73275], [19.50485, 51.73275], [19.50471, 51.73248], [19.50384, 51.73248], [19.50384, 51.73239], [19.50369, 51.73239], [19.50369, 51.73248], [19.50326, 51.73249], [19.50326, 51.7324], [19.50282, 51.73231], [19.50282, 51.73222], [19.50253, 51.73222], [19.50239, 51.7324], [19.5021, 51.7324], [19.5021, 51.73249]]]}",
93-247,False,,,,LODZ,1061011,5454,5,"{""type"": ""Polygon"", ""coordinates"": [[[19.49861, 51.73161], [19.49876, 51.73161], [19.4986, 51.7308], [19.49933, 51.7307], [19.49933, 51.73061], [19.49962, 51.73061], [19.49962, 51.73052], [19.49976, 51.73048], [19.49976, 51.7307], [19.50005, 51.7307], [19.5002, 51.73088], [19.50063, 51.73097], [19.50064, 51.73133], [19.50049, 51.73133], [19.50035, 51.73178], [19.50021, 51.73178], [19.50007, 51.73205], [19.49949, 51.73205], [19.49934, 51.73187], [19.49862, 51.73179], [19.49861, 51.73161]]]}",
91-717,False,,,,LODZ,1061011,5455,5,"{""type"": ""Polygon"", ""coordinates"": [[[19.48377, 51.79265], [19.48464, 51.79265], [19.48508, 51.793], [19.48508, 51.79336], [19.48523, 51.79336], [19.48537, 51.79363], [19.48508, 51.79372], [19.4848, 51.79426], [19.48451, 51.79435], [19.48451, 51.79453], [19.48437, 51.79454], [19.48423, 51.7949], [19.48379, 51.79508], [19.4838, 51.79526], [19.48351, 51.79526], [19.48351, 51.79535], [19.48322, 51.79535], [19.48322, 51.79544], [19.48278, 51.79544], [19.48278, 51.79553], [19.48235, 51.79553], [19.48235, 51.79544], [19.4822, 51.79544], [19.48205, 51.79508], [19.48205, 51.7949], [19.4822, 51.7949], [19.48219, 51.79472], [19.48234, 51.79472], [19.48234, 51.79445], [19.48248, 51.79445], [19.48248, 51.794], [19.48262, 51.794], [19.48262, 51.79355], [19.48276, 51.79355], [19.48276, 51.7931], [19.4829, 51.7931], [19.4829, 51.79265], [19.48304, 51.79265], [19.48304, 51.79256], [19.48333, 51.79256], [19.48333, 51.79265], [19.48377, 51.79265]]]}",
92-336,False,,,,LODZ,1061011,5456,3,"{""type"": ""Polygon"", ""coordinates"": [[[19.51636, 51.75568], [19.51641, 51.75536], [19.51612, 51.75528], [19.51611, 51.75456], [19.51597, 51.75456], [19.51597, 51.7545], [19.51655, 51.75455], [19.51669, 51.75473], [19.51698, 51.75473], [19.51698, 51.75464], [19.51727, 51.75464], [19.51727, 51.75455], [19.51742, 51.75455], [19.51728, 51.755], [19.51641, 51.75545], [19.51641, 51.75568], [19.51641, 51.75568], [19.51638, 51.75568], [19.51636, 51.75568]]]}",
92-336,False,,,,LODZ,1061011,5457,2,"{""type"": ""Polygon"", ""coordinates"": [[[19.51977, 51.7554], [19.51974, 51.75517], [19.51945, 51.75517], [19.51945, 51.75526], [19.51916, 51.75526], [19.51916, 51.75535], [19.51873, 51.75535], [19.51848, 51.75491], [19.51887, 51.7549], [19.51887, 51.75481], [19.51901, 51.75481], [19.51901, 51.7549], [19.51988, 51.7549], [19.51988, 51.75499], [19.51974, 51.75499], [19.51979, 51.75539], [19.51977, 51.7554]]]}",
92-336,False,,,,LODZ,1061011,5458,4,"{""type"": ""Polygon"", ""coordinates"": [[[19.51293, 51.75529], [19.51279, 51.75529], [19.51264, 51.75502], [19.51242, 51.75493], [19.51278, 51.75493], [19.51278, 51.75484], [19.51307, 51.75484], [19.51307, 51.75475], [19.51351, 51.75475], [19.5135, 51.75466], [19.51379, 51.75466], [19.51379, 51.75457], [19.51423, 51.75456], [19.51423, 51.75447], [19.51452, 51.75447], [19.51524, 51.75447], [19.51524, 51.75456], [19.51539, 51.75456], [19.51525, 51.75492], [19.51496, 51.75492], [19.51496, 51.75501], [19.51452, 51.75501], [19.51452, 51.7551], [19.51366, 51.7552], [19.51366, 51.75529], [19.51293, 51.75529]]]}",
93-192,False,,,,LODZ,1061011,5459,33,"{""type"": ""Polygon"", ""coordinates"": [[[19.47664, 51.74924], [19.47605, 51.74879], [19.47591, 51.74879], [19.47591, 51.7487], [19.47576, 51.7487], [19.47576, 51.74852], [19.47562, 51.74852], [19.47547, 51.74834], [19.47503, 51.74834], [19.47489, 51.74807], [19.47445, 51.74808], [19.47445, 51.74817], [19.47373, 51.74826], [19.47382, 51.74853], [19.47373, 51.74853], [19.47358, 51.74826], [19.47329, 51.74826], [19.47329, 51.74799], [19.47315, 51.74799], [19.47314, 51.74772], [19.473, 51.74772], [19.473, 51.74745], [19.47285, 51.74745], [19.47285, 51.74736], [19.473, 51.74736], [19.47328, 51.74709], [19.47386, 51.74709], [19.47386, 51.747], [19.47425, 51.74692], [19.4743, 51.74718], [19.47444, 51.74718], [19.47444, 51.74736], [19.47459, 51.74736], [19.47488, 51.74762], [19.47517, 51.74762], [19.47517, 51.74771], [19.47546, 51.74771], [19.47575, 51.74744], [19.47604, 51.74744], [19.47604, 51.74735], [19.47633, 51.74735], [19.47633, 51.74726], [19.47647, 51.74726], [19.47662, 51.74744], [19.4772, 51.74753], [19.4772, 51.74762], [19.47764, 51.74761], [19.47763, 51.74752], [19.47792, 51.74752], [19.47792, 51.74743], [19.47879, 51.74725], [19.47879, 51.74714], [19.47894, 51.74725], [19.47956, 51.74732], [19.47952, 51.74734], [19.47966, 51.74761], [19.47981, 51.7476], [19.47981, 51.74778], [19.47996, 51.74778], [19.47996, 51.74787], [19.48068, 51.74787], [19.48068, 51.74796], [19.48199, 51.74796], [19.48199, 51.74805], [19.48228, 51.74804], [19.48242, 51.74831], [19.48286, 51.7484], [19.48286, 51.74885], [19.48301, 51.74885], [19.48301, 51.7493], [19.48316, 51.7493], [19.48316, 51.74948], [19.48302, 51.74948], [19.48302, 51.74966], [19.48273, 51.74975], [19.48259, 51.75002], [19.48215, 51.75002], [19.48186, 51.74975], [19.48099, 51.74967], [19.48055, 51.74931], [19.47997, 51.74922], [19.47954, 51.74958], [19.47853, 51.74968], [19.47853, 51.74977], [19.47809, 51.74986], [19.47809, 51.74968], [19.4778, 51.74959], [19.4778, 51.74941], [19.47765, 51.74941], [19.47751, 51.74914], [19.47664, 51.74915], [19.47664, 51.74924]]]}",
93-192,False,,,,LODZ,1061011,5460,10,"{""type"": ""Polygon"", ""coordinates"": [[[19.46807, 51.7472], [19.46792, 51.74684], [19.46777, 51.74684], [19.46763, 51.74657], [19.46734, 51.74649], [19.46719, 51.74595], [19.46806, 51.74603], [19.46805, 51.74594], [19.46834, 51.74594], [19.46849, 51.74567], [19.46857, 51.74567], [19.46849, 51.74621], [19.46922, 51.7463], [19.46922, 51.74639], [19.46951, 51.74639], [19.46965, 51.74621], [19.47052, 51.74611], [19.47066, 51.74611], [19.47081, 51.74629], [19.47096, 51.74626], [19.47096, 51.74638], [19.47125, 51.74647], [19.47125, 51.74674], [19.47154, 51.74683], [19.47169, 51.74719], [19.47183, 51.74719], [19.47183, 51.7471], [19.47241, 51.7471], [19.47242, 51.74727], [19.47213, 51.74737], [19.47198, 51.74737], [19.47198, 51.74728], [19.4714, 51.74728], [19.4714, 51.74737], [19.47097, 51.74737], [19.47097, 51.74746], [19.47024, 51.74755], [19.47024, 51.74746], [19.46937, 51.74738], [19.46879, 51.74738], [19.46879, 51.74729], [19.4685, 51.74729], [19.4685, 51.7472], [19.46807, 51.7472]]]}",
